597610.6,5654530,17.34,2.853
597597.2,5654551,55.48,4.016
597584.3,5654571,57.79,4.0568
597588.5,5654547,66.55,4.198
597594.4,5654522,22.71,3.1228
597572.8,5654532,149.23,5.0055
597572.3,5654559,76.01,4.3309
597554.5,5654578,6.95,1.9387
597553.7,5654558,136.83,4.9187
597548.2,5654532,26.95,3.294
597533,5654542,67.25,4.2084
597537.5,5654570,41.88,3.7348
597519.6,5654587,29.95,3.3995
597512.3,5654560,145.28,4.9787
597507.9,5654540,27.47,3.3131
597616.1,5654522,29.86,3.3965
597604.8,5654539,169.82,5.1347
597593.8,5654568,38.1,3.6402
597587.1,5654559,222.01,5.4027
597591.9,5654536,42.01,3.7379
597572.7,5654524,9.43,2.2439
597572.3,5654545,96.24,4.5668
597571.6,5654574,41.06,3.715
597554.2,5654569,43.73,3.778
597551.9,5654544,56.61,4.0362
597530.6,5654532,9.69,2.2711
597535.5,5654555,120.51,4.7917
597539.5,5654583,26.47,3.276
597518.8,5654579,46.57,3.841
597509.5,5654550,57.85,4.0579
597583.7,5654536.1,60.46,4.102
597583.8,5654536.1,128.43,4.8554
597583.9,5654536.1,69.28,4.2382
597584,5654536.1,38.51,3.6509
597584.1,5654536.1,18.41,2.9129
597584.2,5654536.1,19.16,2.9528
597584.3,5654536.1,19.02,2.9455
597584.4,5654536.1,37.28,3.6185
597584.5,5654536.1,21.05,3.0469
597584.6,5654536.1,39.66,3.6803
597583.7,5654536.2,48.45,3.8805
597583.8,5654536.2,117.48,4.7663
597583.9,5654536.2,53.08,3.9718
597584,5654536.2,44.29,3.7908
597584.1,5654536.2,37.36,3.6206
597584.2,5654536.2,28.15,3.3375
597584.3,5654536.2,21.7,3.0773
597584.4,5654536.2,24.61,3.2032
597584.5,5654536.2,11.14,2.4105
597584.6,5654536.2,38.98,3.663
597583.7,5654536.3,62.16,4.1297
597583.8,5654536.3,58.9,4.0758
597583.9,5654536.3,46.6,3.8416
597584,5654536.3,60.54,4.1033
597584.1,5654536.3,50.5,3.922
597584.2,5654536.3,32.56,3.4831
597584.3,5654536.3,28.98,3.3666
597584.4,5654536.3,31.53,3.4509
597584.5,5654536.3,9.52,2.2534
597584.6,5654536.3,21.6,3.0727
597583.7,5654536.4,57.56,4.0528
597583.8,5654536.4,43.53,3.7735
597583.9,5654536.4,24.01,3.1785
597584,5654536.4,18.62,2.9242
597584.1,5654536.4,19.44,2.9673
597584.2,5654536.4,24.44,3.1962
597584.3,5654536.4,19.38,2.9642
597584.4,5654536.4,30.7,3.4243
597584.5,5654536.4,11.74,2.463
597584.6,5654536.4,36.48,3.5968
597583.7,5654536.5,62.31,4.1321
597583.8,5654536.5,33.78,3.5199
597583.9,5654536.5,20.91,3.0402
597584,5654536.5,15.81,2.7606
597584.1,5654536.5,24.16,3.1847
597584.2,5654536.5,21.75,3.0796
597584.3,5654536.5,23.16,3.1424
597584.4,5654536.5,31.89,3.4623
597584.5,5654536.5,10.24,2.3263
597584.6,5654536.5,17.09,2.8385
597583.7,5654536.6,78.82,4.3672
597583.8,5654536.6,43.74,3.7783
597583.9,5654536.6,21.54,3.0699
597584,5654536.6,20.94,3.0417
597584.1,5654536.6,29.19,3.3738
597584.2,5654536.6,27.65,3.3196
597584.3,5654536.6,26.35,3.2715
597584.4,5654536.6,43.12,3.764
597584.5,5654536.6,11.1,2.4069
597584.6,5654536.6,13.68,2.6159
597583.7,5654536.7,75.52,4.3244
597583.8,5654536.7,103.85,4.6429
597583.9,5654536.7,46.67,3.8431
597584,5654536.7,34.33,3.536
597584.1,5654536.7,12.79,2.5487
597584.2,5654536.7,24.6,3.2027
597584.3,5654536.7,25.08,3.2221
597584.4,5654536.7,35.81,3.5782
597584.5,5654536.7,8.25,2.1102
597584.6,5654536.7,10.29,2.3312
597583.7,5654536.8,55.8,4.0218
597583.8,5654536.8,96.35,4.568
597583.9,5654536.8,61.65,4.1215
597584,5654536.8,23.74,3.1672
597584.1,5654536.8,14.53,2.6762
597584.2,5654536.8,14.5,2.6741
597584.3,5654536.8,37.74,3.6307
597584.4,5654536.8,48.89,3.8896
597584.5,5654536.8,11.57,2.4484
597584.6,5654536.8,41.55,3.7269
597583.7,5654536.9,68.33,4.2243
597583.8,5654536.9,68.9,4.2327
597583.9,5654536.9,30.06,3.4032
597584,5654536.9,25.48,3.2379
597584.1,5654536.9,17.9,2.8848
597584.2,5654536.9,11.69,2.4587
597584.3,5654536.9,25.16,3.2253
597584.4,5654536.9,36.36,3.5935
597584.5,5654536.9,8.34,2.1211
597584.6,5654536.9,42.1,3.74
597583.7,5654537,11.83,2.4706
597583.8,5654537,22.76,3.125
597583.9,5654537,14.12,2.6476
597584,5654537,35.52,3.5701
597584.1,5654537,39.54,3.6773
597584.2,5654537,25.47,3.2375
597584.3,5654537,27.96,3.3308
597584.4,5654537,21.26,3.0568
597584.5,5654537,15.26,2.7252
597584.6,5654537,34.38,3.5375
